"Date","REGN.Open","REGN.High","REGN.Low","REGN.Close","REGN.Volume","REGN.Adjusted"
"2020-03-24",468.220001220703,471.989990234375,424.010009765625,449.529998779297,1615700,445.847564697266
"2020-03-25",443.040008544922,458.829986572266,427.079986572266,429.779998779297,1288000,426.259368896484
"2020-03-26",426.510009765625,452.700012207031,424.019989013672,452.299987792969,1686200,448.594848632812
"2020-03-27",446.029998779297,465.790008544922,445.149993896484,449.519989013672,1109000,445.837646484375
"2020-03-30",463.089996337891,476.100006103516,461,473,1337000,469.125335693359
"2020-03-31",474,495.480010986328,463.799987792969,488.290008544922,1953200,484.2900390625
"2020-04-01",484.140014648438,499.989990234375,476.450012207031,496.649993896484,1679800,492.581573486328
"2020-04-02",494.290008544922,501,483.109985351562,498.75,1058900,494.664398193359
"2020-04-03",495.559997558594,503.260009765625,485.040008544922,493.320007324219,1169500,489.278839111328
"2020-04-06",503.380004882812,511.010009765625,488.890014648438,504.269989013672,1285500,500.139129638672
"2020-04-07",502.809997558594,509.739990234375,492.010009765625,501.510009765625,1046900,497.401794433594
"2020-04-08",502.209991455078,514.109985351562,488,512.330017089844,1167100,508.133178710938
"2020-04-09",510.100006103516,515.640014648438,500.869995117188,512.960021972656,1011800,508.757995605469
"2020-04-13",512.010009765625,519,504.119995117188,517.02001953125,789800,512.784729003906
"2020-04-14",524.619995117188,525.900024414062,517,524.840026855469,962600,520.540710449219
"2020-04-15",525.299987792969,527.099975585938,510.5,511.690002441406,836800,507.498352050781
"2020-04-16",518.919982910156,541.969970703125,517.619995117188,539.929992675781,1206300,535.507019042969
"2020-04-17",549.989990234375,572.5,539.140014648438,568.789978027344,2133500,564.130615234375
"2020-04-20",566.710021972656,574.320007324219,560.390014648438,567.989990234375,949300,563.337158203125
"2020-04-21",566.059997558594,568.989990234375,536.799987792969,544.460021972656,1026300,540
"2020-04-22",555.5,563.369995117188,540.950012207031,558.080017089844,825800,553.508422851562
"2020-04-23",558.929992675781,573.159973144531,557.489990234375,565.52001953125,739500,560.887390136719
"2020-04-24",573.640014648438,574,556.469970703125,566.210021972656,837100,561.57177734375
"2020-04-27",563.150024414062,565.679992675781,539.150024414062,547.52001953125,1467800,543.034790039062
"2020-04-28",537.47998046875,539.97998046875,522.419982910156,528.609985351562,1128200,524.27978515625
"2020-04-29",532.640014648438,533.169982910156,513.809997558594,516.150024414062,1306300,511.921875
"2020-04-30",513.989990234375,527.429992675781,507.690002441406,525.880004882812,938000,521.572143554688
"2020-05-01",524.22998046875,529.210021972656,514.549987792969,525.5,482200,521.195190429688
"2020-05-04",528.179992675781,544.200012207031,527.619995117188,541.820007324219,885600,537.381652832031
"2020-05-05",563.059997558594,581,561.27001953125,574.369995117188,1550700,569.664978027344
"2020-05-06",559.200012207031,569.989990234375,541.559997558594,553.5,1906200,548.965942382812
"2020-05-07",564.390014648438,570.210021972656,555.960021972656,559.830017089844,1132100,555.244018554688
"2020-05-08",562,567.830017089844,553.52001953125,563.400024414062,698900,558.784851074219
"2020-05-11",565.22998046875,578.77001953125,564.099975585938,574.109985351562,1040900,569.406982421875
"2020-05-12",576.97998046875,578,556.450012207031,557.539978027344,918600,552.972778320312
"2020-05-13",560.650024414062,581.780029296875,558.510009765625,577.119995117188,1058900,572.392456054688
"2020-05-14",577.179992675781,580.77001953125,565.599975585938,570.859985351562,702300,566.183654785156
"2020-05-15",566.780029296875,577,563.080017089844,576.719970703125,865700,571.995666503906
"2020-05-18",582,583.539978027344,558.890014648438,560.280029296875,962800,555.6904296875
"2020-05-19",561,569.5,557.599975585938,557.599975585938,737900,553.032287597656
"2020-05-20",562.070007324219,580.549987792969,561.390014648438,576.890014648438,840800,572.164184570312
"2020-05-21",577.510009765625,578.340026855469,556.679992675781,560.97998046875,812600,556.384521484375
"2020-05-22",558.119995117188,574.190002441406,558.119995117188,569.909973144531,653500,565.241455078125
"2020-05-26",548.539978027344,556.130004882812,534.25,545.210021972656,3742000,540.743835449219
"2020-05-27",538.700012207031,555.530029296875,522.02001953125,544.010009765625,5902600,539.553649902344
"2020-05-28",547.5,583.030029296875,546.130004882812,578.210021972656,7869500,573.473510742188
"2020-05-29",580.700012207031,615.359985351562,571.52001953125,612.809997558594,6675100,607.789978027344
"2020-06-01",605,610,597.619995117188,599.469970703125,1579300,594.559326171875
"2020-06-02",602.200012207031,618.710021972656,591.669982910156,617.659973144531,1511500,612.600280761719
"2020-06-03",615.369995117188,616.679992675781,589.599975585938,604.280029296875,1541000,599.329956054688
"2020-06-04",596.989990234375,610.989990234375,592.789978027344,598.539978027344,851800,593.636840820312
"2020-06-05",585,600.140014648438,578.429992675781,597,1324100,592.109558105469
"2020-06-08",587.880004882812,605.260009765625,579.599975585938,604.039978027344,964700,599.091796875
"2020-06-09",603.489990234375,611.559997558594,601.890014648438,608.590026855469,849900,603.604614257812
"2020-06-10",613.030029296875,617.369995117188,603,606.590026855469,925500,601.621032714844
"2020-06-11",621,625.789978027344,592.320007324219,596.159973144531,1515800,591.276428222656
"2020-06-12",616.010009765625,619.679992675781,583.140014648438,588.390014648438,1230200,583.570129394531
"2020-06-15",584.539978027344,593.489990234375,582.320007324219,590.570007324219,676100,585.732238769531
"2020-06-16",590,597.150024414062,575.890014648438,592.900024414062,741400,588.043090820312
"2020-06-17",596.330017089844,606.5,594.859985351562,603.099975585938,678000,598.159484863281
"2020-06-18",601.340026855469,604.030029296875,590.299987792969,597.349975585938,645000,592.456604003906
"2020-06-19",602.309997558594,646.330017089844,598.710021972656,643.919982910156,2668600,638.645141601562
"2020-06-22",634.090026855469,634.190002441406,618.190002441406,628.47998046875,1238800,623.331665039062
"2020-06-23",631.330017089844,637.539978027344,623.010009765625,628.760009765625,832700,623.609375
"2020-06-24",630,644.700012207031,599,605.039978027344,1459600,600.083679199219
"2020-06-25",604.669982910156,620.289978027344,602.510009765625,619.960021972656,813900,614.881469726562
"2020-06-26",611.02001953125,616.349975585938,601.559997558594,611.359985351562,1817800,606.351867675781
"2020-06-29",609.369995117188,617.27001953125,605.77001953125,610.869995117188,663200,605.865905761719
"2020-06-30",621.929992675781,626.059997558594,611.159973144531,623.650024414062,754900,618.541259765625
"2020-07-01",625,625,601.02001953125,609.169982910156,984700,604.179870605469
"2020-07-02",612.099975585938,630.760009765625,608.760009765625,622.450012207031,802500,617.351013183594
"2020-07-06",635,639,623.5,627.25,1041000,622.111755371094
"2020-07-07",636.030029296875,653.530029296875,628.22998046875,640.880004882812,1423100,635.630126953125
"2020-07-08",650.409973144531,650.489990234375,632.419982910156,640.340026855469,660100,635.094543457031
"2020-07-09",648,655.929992675781,629,640.630004882812,1009600,635.382141113281
"2020-07-10",638.400024414062,639.989990234375,617.950012207031,620.859985351562,929000,615.774047851562
"2020-07-13",623.669982910156,633.840026855469,614.109985351562,615.880004882812,733200,610.834838867188
"2020-07-14",615.580017089844,644.340026855469,612.200012207031,641.22998046875,864200,635.977233886719
"2020-07-15",641.989990234375,644.739990234375,626.5,632.739990234375,568800,627.556762695312
"2020-07-16",628.75,634.260009765625,621.989990234375,632.210021972656,410300,627.031127929688
"2020-07-17",635,650,632.210021972656,644.059997558594,713700,638.783996582031
"2020-07-20",646.640014648438,664.640014648438,646.5,658.210021972656,671100,652.818115234375
"2020-07-21",658,658,635.640014648438,638.859985351562,753400,633.626586914062
"2020-07-22",642.590026855469,644.059997558594,634.359985351562,637.530029296875,497200,632.307495117188
"2020-07-23",637.919982910156,644.320007324219,628.340026855469,630.309997558594,571300,625.146667480469
"2020-07-24",623.700012207031,623.700012207031,596.02001953125,608.940002441406,1206000,603.951782226562
"2020-07-27",620,638.419982910156,613.289978027344,637.400024414062,850800,632.178588867188
"2020-07-28",636.200012207031,638.359985351562,629.070007324219,631,452000,625.8310546875
"2020-07-29",634.049987792969,634.469970703125,625.880004882812,632.159973144531,369900,626.981506347656
"2020-07-30",625.719970703125,641.380004882812,625.719970703125,631.469970703125,615700,626.297180175781
"2020-07-31",634.679992675781,634.789978027344,620.059997558594,632.070007324219,663000,626.892272949219
"2020-08-03",634.840026855469,647.400024414062,632.72998046875,645.179992675781,487200,639.894836425781
"2020-08-04",654.460021972656,654.460021972656,636.099975585938,648.429992675781,747700,643.118225097656
"2020-08-05",654.950012207031,660,623.900024414062,624.52001953125,1132700,619.404113769531
"2020-08-06",628.880004882812,630,613.599975585938,621.210021972656,663500,616.121276855469
"2020-08-07",621,627.460021972656,614.549987792969,620.210021972656,432600,615.12939453125
"2020-08-10",623,624.359985351562,596.580017089844,608.239990234375,624300,603.257507324219
"2020-08-11",601.109985351562,608.239990234375,592.450012207031,598.859985351562,587200,593.954345703125
"2020-08-12",599.900024414062,617,599.900024414062,612.349975585938,562600,607.333740234375
"2020-08-13",611.489990234375,616.239990234375,607.27001953125,610.890014648438,378100,605.885803222656
"2020-08-14",610.090026855469,617.309997558594,610.090026855469,612.570007324219,302900,607.552001953125
"2020-08-17",614.739990234375,627.989990234375,614.210021972656,620.72998046875,403900,615.645080566406
"2020-08-18",623.010009765625,623.010009765625,613.27001953125,618.590026855469,387900,613.522644042969
"2020-08-19",628.97998046875,640.650024414062,625,629.630004882812,720700,624.472290039062
"2020-08-20",610.010009765625,619.75,608.440002441406,616.890014648438,656600,611.836669921875
"2020-08-21",617.179992675781,618.070007324219,603.219970703125,605.489990234375,662200,600.529968261719
"2020-08-24",612.380004882812,613.099975585938,590.710021972656,594.77001953125,991900,589.897766113281
"2020-08-25",596.510009765625,615,594.739990234375,610.5,734300,605.498962402344
"2020-08-26",605.5,613.140014648438,604.489990234375,612,487900,606.986694335938
"2020-08-27",614.669982910156,619.52001953125,610.22998046875,614.969970703125,534900,609.932312011719
"2020-08-28",611,614.510009765625,598.900024414062,602.609985351562,584200,597.673522949219
"2020-08-31",602.330017089844,621.609985351562,601.349975585938,619.929992675781,908100,614.851684570312
"2020-09-01",615.630004882812,620,589.299987792969,592.679992675781,1028000,587.824951171875
"2020-09-02",591.299987792969,610.989990234375,591.299987792969,610.150024414062,878000,605.15185546875
"2020-09-03",610.400024414062,610.419982910156,575.099975585938,577.400024414062,841500,572.670104980469
"2020-09-04",575,584,564.5,580.359985351562,715400,575.605895996094
"2020-09-08",577.780029296875,578.989990234375,560.780029296875,561.890014648438,688300,557.287170410156
"2020-09-09",565,575.080017089844,564.960021972656,571.150024414062,620400,566.471313476562
"2020-09-10",566.640014648438,572.799987792969,548.239990234375,550.099975585938,879300,545.593627929688
"2020-09-11",551.789978027344,561.330017089844,540,544.75,814100,540.287475585938
"2020-09-14",554.409973144531,566.510009765625,550.650024414062,564.200012207031,762200,559.578247070312
"2020-09-15",569.169982910156,582.859985351562,567.590026855469,579.900024414062,612400,575.149658203125
"2020-09-16",584.119995117188,586.440002441406,568,569.150024414062,804400,564.487731933594
"2020-09-17",557.190002441406,569.369995117188,557.190002441406,565,686500,560.371704101562
"2020-09-18",567.47998046875,567.830017089844,544.960021972656,555.239990234375,1977100,550.691589355469
"2020-09-21",551.140014648438,556.460021972656,542.159973144531,555.700012207031,682500,551.147827148438
"2020-09-22",552.359985351562,573.450012207031,552.359985351562,571.510009765625,580500,566.828369140625
"2020-09-23",572.369995117188,578.159973144531,562.489990234375,565.190002441406,535600,560.56005859375
"2020-09-24",561,564.989990234375,554.700012207031,557.460021972656,457900,552.8935546875
"2020-09-25",555.400024414062,575.919982910156,551,574.059997558594,643600,569.357421875
"2020-09-28",572.830017089844,574.619995117188,559.059997558594,571.919982910156,637000,567.234924316406
"2020-09-29",573.200012207031,576,567.919982910156,573.609985351562,454100,568.9111328125
"2020-09-30",589.77001953125,589.77001953125,554,559.780029296875,2159300,555.194519042969
"2020-10-01",562.5,568.380004882812,552.27001953125,568.140014648438,1092600,563.485900878906
"2020-10-02",562,576,554.039978027344,564.799987792969,1235100,560.17333984375
"2020-10-05",598.900024414062,619.969970703125,591.150024414062,605.080017089844,4843300,600.123413085938
"2020-10-06",605.320007324219,610.380004882812,579.02001953125,581.640014648438,1725300,576.875427246094
"2020-10-07",588.489990234375,593.880004882812,581.650024414062,591.690002441406,957200,586.843078613281
"2020-10-08",614.650024414062,615,598.099975585938,599.880004882812,2355600,594.965942382812
"2020-10-09",601,604.440002441406,593.510009765625,602.070007324219,1190100,597.138000488281
"2020-10-12",602.25,605.390014648438,590.849975585938,601.549987792969,1003200,596.622253417969
"2020-10-13",601.599975585938,616.309997558594,600.179992675781,607.97998046875,1243900,602.999572753906
"2020-10-14",609.179992675781,610.919982910156,596.75,600.820007324219,951400,595.898254394531
"2020-10-15",598.02001953125,605.119995117188,580.739990234375,585.179992675781,1048300,580.386352539062
"2020-10-16",590,605.429992675781,585.669982910156,599.739990234375,1168800,594.827026367188
"2020-10-19",600,601.090026855469,579,583.140014648438,778400,578.363037109375
"2020-10-20",582,586.489990234375,573.140014648438,576.630004882812,637500,571.906494140625
"2020-10-21",577.530029296875,581.679992675781,567.02001953125,572.400024414062,493800,567.711120605469
"2020-10-22",566.039978027344,577.049987792969,566.039978027344,575.72998046875,467200,571.013671875
"2020-10-23",580.289978027344,582.719970703125,575.119995117188,579.809997558594,565900,575.060363769531
"2020-10-26",574.659973144531,587.619995117188,574.659973144531,585.739990234375,533500,580.941772460938
"2020-10-27",584.97998046875,590.969970703125,579.039978027344,582.52001953125,526200,577.748107910156
"2020-10-28",576.690002441406,578.97998046875,563.869995117188,567.039978027344,592900,562.394897460938
"2020-10-29",576,576,555.539978027344,555.789978027344,905000,551.237121582031
"2020-10-30",545.119995117188,556.580017089844,533.22998046875,543.559997558594,1164700,539.107238769531
"2020-11-02",545.059997558594,557.409973144531,539.169982910156,548.580017089844,835900,544.086181640625
"2020-11-03",551.890014648438,561.239990234375,550,557.190002441406,490400,552.625610351562
"2020-11-04",578.090026855469,593.960021972656,575.950012207031,587.140014648438,1195600,582.330261230469
"2020-11-05",595,596.799987792969,578.950012207031,588.809997558594,944300,583.986633300781
"2020-11-06",589.039978027344,589.039978027344,572.719970703125,578.030029296875,748400,573.294982910156
"2020-11-09",551.609985351562,573.159973144531,540.309997558594,567.549987792969,1321100,562.900817871094
"2020-11-10",560,565.989990234375,546.929992675781,559.219970703125,839200,554.638916015625
"2020-11-11",564.849975585938,573.659973144531,560,567.72998046875,671000,563.079223632812
"2020-11-12",568.919982910156,571,554.840026855469,556.780029296875,548500,552.219055175781
"2020-11-13",560.219970703125,567.700012207031,556.799987792969,566.429992675781,565800,561.789978027344
"2020-11-16",557.450012207031,566.789978027344,556,559.289978027344,542100,554.70849609375
"2020-11-17",556.380004882812,556.599975585938,536.049987792969,538.150024414062,1051700,533.741577148438
"2020-11-18",543,543,518.190002441406,519.039978027344,1240800,514.788146972656
"2020-11-19",519.190002441406,525.690002441406,514.419982910156,514.710021972656,947600,510.493682861328
"2020-11-20",513.960021972656,521.27001953125,509.339996337891,518.739990234375,1045300,514.490600585938
"2020-11-23",538.859985351562,538.859985351562,516.799987792969,523.609985351562,1764400,519.320678710938
"2020-11-24",521.609985351562,528.440002441406,505.799987792969,506.100006103516,1270300,501.954132080078
"2020-11-25",507.179992675781,515.469970703125,507.179992675781,508.309997558594,711800,504.146057128906
"2020-11-27",513.419982910156,518.919982910156,509.200012207031,514.049987792969,498200,509.838989257812
"2020-11-30",520,520.780029296875,507.600006103516,516.030029296875,1707500,511.802917480469
"2020-12-01",516,525.280029296875,513.690002441406,514.070007324219,937400,509.858917236328
"2020-12-02",515.940002441406,515.940002441406,503.809997558594,505.130004882812,782700,500.992126464844
"2020-12-03",505.200012207031,509.540008544922,497.119995117188,498.839996337891,966000,494.753662109375
"2020-12-04",497.010009765625,501.850006103516,490.059997558594,492.450012207031,961200,488.415985107422
"2020-12-07",497.489990234375,499.700012207031,492.790008544922,495.410003662109,881900,491.351745605469
"2020-12-08",497.100006103516,497.880004882812,486.299987792969,497.140014648438,1007900,493.067565917969
"2020-12-09",500,500,484,488.640014648438,934300,484.637237548828
"2020-12-10",485.290008544922,487.119995117188,477.869995117188,478.980010986328,1184100,475.056396484375
"2020-12-11",478.220001220703,483.540008544922,471.579986572266,479.769989013672,1013500,475.839874267578
"2020-12-14",484.119995117188,502.600006103516,483.549987792969,500.380004882812,1245800,496.281036376953
"2020-12-15",500.690002441406,500.989990234375,486.820007324219,491.790008544922,1086300,487.761413574219
"2020-12-16",491.799987792969,494.459991455078,485.149993896484,486.570007324219,862500,482.584136962891
"2020-12-17",486.899993896484,496.75,486.5,496.209991455078,856300,492.145172119141
"2020-12-18",500,506.989990234375,496.809997558594,498.890014648438,1820900,494.803253173828
"2020-12-21",494,497.290008544922,485.059997558594,496.739990234375,1009300,492.670867919922
"2020-12-22",496,496.480010986328,488.5,490.059997558594,849600,486.045562744141
"2020-12-23",491.200012207031,493.630004882812,488.519989013672,492.190002441406,545700,488.158111572266
"2020-12-24",492.440002441406,495.230010986328,486.029998779297,488.929992675781,289100,484.9248046875
"2020-12-28",488.720001220703,492.690002441406,482.209991455078,482.959991455078,713400,479.003692626953
"2020-12-29",485,490.450012207031,482.420013427734,484.220001220703,558200,480.253387451172
"2020-12-30",487.390014648438,488.829986572266,477.679992675781,478.299987792969,633200,474.381896972656
"2020-12-31",477.809997558594,483.570007324219,470.779998779297,483.109985351562,897900,479.152465820312
"2021-01-04",486.850006103516,491.779998779297,473.579986572266,482.859985351562,911100,478.904541015625
"2021-01-05",480.390014648438,486.25,475.410003662109,483.450012207031,797700,479.489715576172
"2021-01-06",477.149993896484,483,467,470.089996337891,1434700,466.239135742188
"2021-01-07",471.239990234375,481.839996337891,467.179992675781,481.200012207031,1126600,477.258178710938
"2021-01-08",487.929992675781,500.700012207031,487.929992675781,498.730010986328,1018800,494.644561767578
"2021-01-11",501,505.140014648438,489.350006103516,502.920013427734,1115300,498.800201416016
"2021-01-12",504.410003662109,518.5,502,505.75,1264100,501.606994628906
"2021-01-13",517,522,509.140014648438,511.899993896484,1333800,507.706665039062
"2021-01-14",513.099975585938,524.880004882812,511.329986572266,517.909973144531,848600,513.667419433594
"2021-01-15",518.099975585938,522.989990234375,511.109985351562,517.929992675781,796900,513.687255859375
"2021-01-19",523.030029296875,536.619995117188,522.059997558594,533.890014648438,995400,529.516540527344
"2021-01-20",536.780029296875,543.989990234375,529.309997558594,542.27001953125,862700,537.827941894531
"2021-01-21",540.580017089844,543.280029296875,527.909973144531,535.47998046875,940100,531.093444824219
"2021-01-22",534.099975585938,546.719970703125,534.099975585938,537.780029296875,620600,533.374633789062
"2021-01-25",554.320007324219,555,538.77001953125,548.200012207031,828400,543.709289550781
"2021-01-26",558.909973144531,558.909973144531,542.140014648438,544.099975585938,901700,539.642822265625
"2021-01-27",540.580017089844,541.969970703125,512.940002441406,515.559997558594,1433500,511.336639404297
"2021-01-28",521.27001953125,529.510009765625,505.109985351562,506.269989013672,1050700,502.122772216797
"2021-01-29",505.970001220703,514.419982910156,496.100006103516,503.839996337891,1389800,499.712677001953
"2021-02-01",512.820007324219,512.820007324219,503.100006103516,508.079986572266,790600,503.917938232422
"2021-02-02",511.010009765625,513.280029296875,498.019989013672,499.980010986328,884500,495.88427734375
"2021-02-03",505.089996337891,507.279998779297,490.839996337891,491.179992675781,1076700,487.156433105469
"2021-02-04",494.070007324219,498.959991455078,490.019989013672,498.839996337891,1394600,494.753662109375
"2021-02-05",513.840026855469,514.969970703125,495.220001220703,498.980010986328,1662800,494.892547607422
"2021-02-08",503.140014648438,506.630004882812,492.459991455078,494.899993896484,1320400,490.845916748047
"2021-02-09",496.529998779297,497.989990234375,487.549987792969,490.679992675781,1056000,486.660461425781
"2021-02-10",493.429992675781,497.859985351562,488.119995117188,491.220001220703,959200,487.196105957031
"2021-02-11",491.230010986328,496.600006103516,486.040008544922,490.540008544922,1057400,486.521636962891
"2021-02-12",494.25,494.480010986328,482.850006103516,485.619995117188,1295600,481.641937255859
"2021-02-16",488.010009765625,492,478.440002441406,480.709991455078,1363500,476.772125244141
"2021-02-17",477,484.380004882812,476.559997558594,481.679992675781,1010700,477.734222412109
"2021-02-18",479.899993896484,481.760009765625,475.839996337891,477.029998779297,1124300,473.122283935547
"2021-02-19",478.25,483.679992675781,470.269989013672,470.369995117188,1129900,466.516845703125
"2021-02-22",468.269989013672,468.269989013672,459.899993896484,460.579986572266,1345600,456.807037353516
"2021-02-23",458.059997558594,468.959991455078,448,468.029998779297,1705600,464.196044921875
"2021-02-24",466.109985351562,469.470001220703,457.170013427734,458.600006103516,1103400,454.843292236328
"2021-02-25",460.309997558594,465,448.329986572266,453.190002441406,1126100,449.477569580078
"2021-02-26",455.839996337891,457.170013427734,445.570007324219,450.570007324219,1193500,446.879058837891
"2021-03-01",454.489990234375,463.850006103516,453.829986572266,463.049987792969,856500,459.256805419922
"2021-03-02",463.130004882812,466,454.350006103516,454.859985351562,759200,451.133911132812
"2021-03-03",456.140014648438,458.649993896484,446.380004882812,446.730010986328,898000,443.070526123047
"2021-03-04",445.369995117188,451.850006103516,441,449.380004882812,1093800,445.698791503906
"2021-03-05",451.579986572266,463.829986572266,449.299987792969,461.570007324219,1223200,457.788940429688
"2021-03-08",456.489990234375,473.5,456.489990234375,463.190002441406,1014300,459.395690917969
"2021-03-09",469.799987792969,478.130004882812,469.320007324219,470.630004882812,868400,466.774780273438
"2021-03-10",473.890014648438,474.980010986328,465.209991455078,467.950012207031,724700,464.11669921875
"2021-03-11",469,474.890014648438,466.730010986328,469.959991455078,744900,466.110229492188
"2021-03-12",467,471.820007324219,463.649993896484,471.459991455078,552700,467.597961425781
"2021-03-15",473.010009765625,484.700012207031,472.260009765625,483.940002441406,728500,479.975708007812
"2021-03-16",485,490.220001220703,479.609985351562,482.170013427734,698400,478.220184326172
"2021-03-17",495,497.709991455078,483.149993896484,496.010009765625,1101000,491.946868896484
"2021-03-18",485.079986572266,491.880004882812,474.309997558594,474.679992675781,921100,470.791534423828
"2021-03-19",478.309997558594,482.589996337891,472.480010986328,473.700012207031,1078200,469.819580078125
"2021-03-22",471.890014648438,484.609985351562,471.230010986328,483.220001220703,911700,479.261566162109
"2021-03-23",486.160003662109,488.720001220703,466.709991455078,469.760009765625,1086400,465.911834716797
"2021-03-24",471.510009765625,472.079986572266,458.25,460.320007324219,1053800,456.549194335938
"2021-03-25",458.309997558594,465.839996337891,451.600006103516,463.480010986328,1413500,459.683319091797
"2021-03-26",461.130004882812,477.320007324219,458.440002441406,476.910003662109,1645500,473.003265380859
"2021-03-29",472.339996337891,488.899993896484,471.910003662109,481.519989013672,771200,477.575469970703
"2021-03-30",479.839996337891,480.839996337891,469.359985351562,470.670013427734,610400,466.814422607422
"2021-03-31",472.640014648438,475.700012207031,470.670013427734,473.140014648438,767700,469.264190673828
"2021-04-01",472,478.149993896484,469.369995117188,474.929992675781,763100,471.039489746094
"2021-04-05",477.089996337891,485.279998779297,474.220001220703,484.559997558594,949000,480.590606689453
"2021-04-06",485.5,485.820007324219,476.720001220703,478.679992675781,900900,474.758758544922
"2021-04-07",479,486.950012207031,477.619995117188,481.790008544922,722200,477.843292236328
"2021-04-08",485.769989013672,488.989990234375,474.839996337891,476.359985351562,1245200,472.457763671875
"2021-04-09",476.220001220703,480.260009765625,471.5,475.170013427734,679500,471.277587890625
"2021-04-12",481.779998779297,481.779998779297,469.799987792969,472.799987792969,835500,468.926940917969
"2021-04-13",476.529998779297,483.399993896484,474.600006103516,477.040008544922,754900,473.132202148438
"2021-04-14",478,486.730010986328,477.920013427734,481.160003662109,595600,477.218444824219
"2021-04-15",487.440002441406,499.279998779297,485.809997558594,494.640014648438,950500,490.588073730469
"2021-04-16",496.649993896484,506.869995117188,495.859985351562,502.600006103516,1169400,498.482849121094
"2021-04-19",503.010009765625,505.970001220703,498.470001220703,499.690002441406,707800,495.5966796875
"2021-04-20",499.549987792969,506.730010986328,497.399993896484,504.420013427734,858800,500.287933349609
"2021-04-21",507.489990234375,510.320007324219,503.220001220703,506.480010986328,621300,502.331024169922
"2021-04-22",505.399993896484,505.399993896484,489.279998779297,490.429992675781,1000500,486.412536621094
"2021-04-23",488.630004882812,491.489990234375,484.029998779297,488.640014648438,819800,484.637237548828
"2021-04-26",489.839996337891,502,485,501.170013427734,830300,497.064544677734
"2021-04-27",502.600006103516,502.600006103516,491.260009765625,491.809997558594,474500,487.781219482422
"2021-04-28",494.910003662109,495.440002441406,487.5,487.769989013672,654000,483.774322509766
"2021-04-29",489.690002441406,490,482.279998779297,485,574300,481.027008056641
"2021-04-30",482.769989013672,491.579986572266,480.510009765625,481.299987792969,796700,477.357330322266
"2021-05-03",483.5,491.670013427734,482.829986572266,488.619995117188,645900,484.617309570312
"2021-05-04",485.940002441406,488.279998779297,480.850006103516,485.179992675781,764500,481.205535888672
"2021-05-05",486.410003662109,488.75,481.089996337891,482.420013427734,842400,478.468200683594
"2021-05-06",483.109985351562,502.980010986328,478.399993896484,498.679992675781,1545300,494.594940185547
"2021-05-07",497.589996337891,503,492.809997558594,496.75,703200,492.680755615234
"2021-05-10",497.519989013672,513.47998046875,495,502.339996337891,1044800,498.224945068359
"2021-05-11",496.820007324219,508.980010986328,494.019989013672,501.190002441406,790700,497.084411621094
"2021-05-12",497,513.669982910156,497,507.140014648438,967700,502.985656738281
"2021-05-13",508.859985351562,519.070007324219,505.570007324219,517.169982910156,991400,512.933471679688
"2021-05-14",520,521.130004882812,512.25,516.619995117188,785600,512.388000488281
"2021-05-17",516.450012207031,525.960021972656,515.440002441406,523.72998046875,712200,519.439758300781
"2021-05-18",523,523,513.679992675781,516.219970703125,683300,511.991241455078
"2021-05-19",517.900024414062,517.900024414062,502.5,510.269989013672,587400,506.089965820312
"2021-05-20",509,518.869995117188,507.630004882812,513.210021972656,574900,509.005950927734
"2021-05-21",514.130004882812,516.5,506.429992675781,506.720001220703,610400,502.569091796875
"2021-05-24",509.739990234375,509.739990234375,500.079986572266,500.470001220703,521900,496.370300292969
"2021-05-25",500.839996337891,502.720001220703,493.190002441406,498.029998779297,767500,493.950256347656
"2021-05-26",498.75,500.309997558594,493,497.160003662109,640700,493.087371826172
"2021-05-27",496,500.040008544922,492.130004882812,495.339996337891,1058800,491.282287597656
"2021-05-28",497.609985351562,505.209991455078,497.220001220703,502.429992675781,542100,498.314208984375
"2021-06-01",505.760009765625,508.790008544922,497.929992675781,503.230010986328,617100,499.107696533203
"2021-06-02",503.170013427734,510.309997558594,501.200012207031,505.359985351562,679400,501.220184326172
"2021-06-03",501.070007324219,506.890014648438,499.779998779297,505.660003662109,445000,501.517791748047
"2021-06-04",507.589996337891,518.369995117188,505.799987792969,511.890014648438,785200,507.696746826172
"2021-06-07",511.649993896484,525.390014648438,509.5,514.989990234375,868700,510.771392822266
"2021-06-08",517.200012207031,518.619995117188,501.690002441406,506.420013427734,963600,502.271575927734
"2021-06-09",507.839996337891,522.789978027344,505.619995117188,521.849975585938,783300,517.575073242188
"2021-06-10",521.260009765625,533.260009765625,516.039978027344,532.039978027344,934900,527.681640625
"2021-06-11",529.280029296875,530.260009765625,519.97998046875,525.549987792969,622900,521.244812011719
"2021-06-14",525,529.289978027344,521.960021972656,528.75,497800,524.418640136719
"2021-06-15",528,530.719970703125,523.659973144531,527.489990234375,547500,523.1689453125
"2021-06-16",531.169982910156,542.419982910156,522.239990234375,523.580017089844,914400,519.291076660156
"2021-06-17",524,538.5,516.75,536.010009765625,846200,531.619140625
"2021-06-18",534.659973144531,540.030029296875,532.130004882812,537.919982910156,914800,533.513488769531
"2021-06-21",539.989990234375,543.739990234375,532.72998046875,534.27001953125,678800,529.893432617188
"2021-06-22",533.039978027344,535.109985351562,526.909973144531,534.02001953125,655600,529.6455078125
"2021-06-23",532.849975585938,534.700012207031,523.289978027344,529.799987792969,636300,525.4599609375
"2021-06-24",533.090026855469,545.369995117188,531.330017089844,544.450012207031,790000,539.990051269531
